NCGC00259952-01,1
NCGC00255975-01,0
NCGC00258204-01,0
NCGC00257139-01,0
NCGC00257101-01,0
NCGC00255923-01,0
NCGC00254530-01,0
NCGC00259776-01,0
NCGC00255389-01,0
NCGC00255431-01,0
NCGC00254283-01,0
NCGC00259660-01,0
NCGC00016854-03,0
NCGC00259969-01,0
NCGC00160595-01,0
NCGC00257067-01,0
NCGC00016602-01,0
NCGC00260066-01,1
NCGC00160375-01,0
NCGC00257528-01,0
NCGC00254541-01,1
NCGC00258578-01,1
NCGC00254464-01,0
NCGC00181355-01,0
NCGC00256655-01,0
NCGC00254653-01,0
NCGC00016799-01,0
NCGC00255541-01,0
NCGC00164587-01,0
NCGC00258645-01,0
NCGC00254664-01,0
NCGC00258825-01,0
NCGC00256542-01,0
NCGC00016909-01,0
NCGC00256775-01,0
NCGC00258341-01,0
NCGC00167446-01,0
NCGC00024563-02,0
NCGC00255653-01,0
NCGC00258233-01,0
NCGC00016281-06,0
NCGC00260169-01,0
NCGC00183136-01,1
NCGC00094594-01,0
NCGC00255735-01,0
NCGC00256435-01,0
NCGC00258655-01,0
NCGC00259090-01,0
NCGC00258088-01,0
NCGC00090708-05,0
NCGC00258609-01,0
NCGC00254462-01,1
NCGC00255090-01,0
NCGC00256760-01,0
NCGC00258691-01,0
NCGC00257335-01,1
NCGC00094507-01,0
NCGC00257708-01,0
NCGC00160450-01,0
NCGC00015948-02,0
NCGC00256450-01,0
NCGC00254604-01,0
NCGC00260340-01,1
NCGC00254724-01,0
NCGC00259356-01,0
NCGC00025125-07,0
NCGC00254433-01,0
NCGC00254706-01,0
NCGC00256733-01,0
NCGC00256184-01,1
NCGC00256447-01,1
NCGC00255615-01,0
NCGC00164619-01,0
NCGC00258918-01,0
NCGC00257009-01,0
NCGC00259859-01,1
NCGC00259691-01,0
NCGC00260173-01,0
NCGC00256669-01,0
NCGC00255453-01,0
NCGC00182999-01,0
NCGC00168248-01,0
NCGC00095073-01,0
NCGC00257179-01,0
NCGC00255435-01,0
NCGC00259714-01,0
NCGC00256829-01,0
NCGC00256039-01,0
NCGC00018221-08,0
NCGC00090965-04,1
NCGC00255035-01,0
NCGC00254469-01,0
NCGC00256866-01,0
NCGC00255804-01,0
NCGC00258679-01,0
NCGC00257065-01,0
NCGC00258104-01,1
NCGC00260516-01,0
NCGC00259581-01,0
NCGC00164539-01,0
NCGC00257653-01,0
NCGC00092328-01,0
NCGC00254286-01,0
NCGC00260154-01,1
NCGC00257631-01,0
NCGC00181793-01,0
NCGC00260363-01,0
NCGC00256581-01,0
NCGC00254005-01,0
NCGC00258335-01,0
NCGC00024504-05,0
NCGC00160604-01,0
NCGC00260124-01,0
NCGC00255073-01,0
NCGC00255994-01,0
NCGC00254096-01,1
NCGC00255345-01,0
NCGC00183827-01,0
NCGC00259728-01,0
NCGC00186466-01,1
NCGC00258253-01,0
NCGC00255108-01,0
NCGC00255723-01,0
NCGC00259870-01,0
NCGC00254110-01,0
NCGC00259923-01,0
NCGC00183860-01,0
NCGC00254795-01,0
NCGC00257641-01,0
NCGC00016508-01,0
NCGC00018271-03,0
NCGC00258100-01,0
NCGC00259260-01,1
NCGC00260390-01,0
NCGC00255281-01,0
NCGC00254354-01,0
NCGC00256529-01,0
NCGC00259811-01,0
NCGC00256496-01,0
NCGC00256463-01,0
NCGC00182986-01,0
NCGC00181305-01,0
NCGC00256081-01,0
NCGC00247725-01,0
NCGC00255741-01,0
NCGC00258448-01,0
NCGC00164447-01,0
NCGC00258671-01,1
NCGC00255540-01,0
NCGC00254797-01,0
NCGC00255084-01,1
NCGC00168269-02,0
NCGC00255716-01,0
NCGC00259740-01,0
NCGC00091533-04,1
NCGC00258085-01,0
NCGC00090879-01,1
NCGC00255810-01,0
NCGC00096080-01,0
NCGC00159434-02,0
NCGC00256392-01,1
NCGC00164140-03,0
NCGC00016651-03,0
NCGC00025283-01,0
NCGC00257347-01,0
NCGC00259202-01,0
NCGC00257715-01,0
NCGC00258881-01,0
NCGC00258901-01,0
NCGC00259591-01,0
NCGC00257910-01,0
NCGC00259411-01,0
NCGC00256599-01,0
NCGC00257307-01,0
NCGC00025188-04,0
NCGC00168348-01,0
NCGC00254798-01,0
NCGC00168785-01,0
NCGC00096003-01,0
NCGC00258661-01,0
NCGC00256753-01,0
NCGC00259446-01,0
NCGC00258180-01,0
NCGC00259668-01,0
NCGC00257090-01,1
NCGC00167569-01,0
NCGC00093759-01,0
NCGC00015725-02,0
NCGC00256106-01,0
NCGC00015703-03,0
NCGC00258899-01,0
NCGC00256858-01,0
NCGC00256696-01,0
NCGC00259377-01,0
NCGC00256494-01,0
NCGC00259984-01,0
NCGC00259491-01,0
NCGC00257468-01,0
NCGC00254131-01,0
NCGC00167509-01,1
NCGC00257488-01,0
NCGC00257143-01,1
NCGC00256367-01,0
NCGC00260168-01,0
NCGC00256621-01,0
NCGC00256053-01,0
NCGC00258051-01,0
NCGC00259988-01,0
NCGC00257157-01,0
NCGC00255093-01,0
NCGC00260111-01,0
NCGC00255193-01,1
NCGC00258226-01,0
NCGC00258849-01,1
NCGC00160501-01,0
NCGC00254372-01,0
NCGC00256099-01,0
NCGC00257285-01,0
NCGC00257826-01,0
NCGC00247680-01,0
NCGC00258717-01,1
NCGC00255196-01,0
NCGC00160358-01,0
NCGC00259099-01,1
NCGC00255148-01,0
NCGC00255176-01,0
NCGC00093685-01,0
NCGC00254660-01,0
NCGC00016308-01,0
NCGC00257854-01,0
NCGC00016924-02,0
NCGC00091080-03,0
NCGC00259749-01,0
NCGC00260080-01,0
NCGC00255252-01,0
NCGC00255266-01,0
NCGC00091183-02,0
NCGC00254501-01,1
NCGC00255491-01,0
NCGC00095304-02,1
NCGC00259187-01,0
NCGC00159465-02,0
NCGC00164380-02,1
NCGC00182990-01,0
NCGC00254998-01,0
NCGC00259068-01,1
NCGC00257524-01,1
NCGC00256844-01,1
NCGC00256036-01,0
NCGC00259053-01,0
NCGC00259702-01,1
NCGC00259701-01,0
NCGC00258499-01,0
NCGC00183021-01,1
NCGC00258791-01,0
NCGC00022408-03,0
NCGC00259541-01,1
NCGC00164586-01,0
NCGC00160581-01,0
NCGC00254914-01,0
NCGC00096040-01,0
NCGC00254102-01,0
NCGC00257754-01,0
NCGC00247722-01,0
NCGC00255182-01,0
NCGC00168253-01,0
NCGC00254126-01,0
NCGC00160548-01,1
NCGC00260544-01,1
NCGC00256035-01,0
NCGC00160438-01,1
NCGC00095837-01,0
NCGC00254883-01,0
NCGC00255840-01,0
NCGC00255867-01,0
NCGC00254657-01,0
NCGC00090797-03,1
NCGC00259138-01,0
NCGC00257711-01,0
NCGC00017021-01,0
NCGC00259278-01,1
NCGC00259435-01,0
NCGC00255274-01,0
NCGC00016119-02,0
NCGC00259707-01,0
NCGC00168255-01,0
NCGC00256917-01,1
NCGC00258741-01,0
NCGC00260456-01,0
NCGC00255921-01,0
NCGC00253986-01,0
NCGC00255927-01,0
NCGC00256755-01,0
NCGC00167515-01,0
NCGC00259133-01,0
NCGC00255797-01,0
NCGC00165899-01,0
NCGC00258338-01,0
NCGC00254539-01,1
NCGC00259358-01,0
NCGC00166059-01,1
NCGC00255670-01,0
NCGC00247705-01,0
NCGC00259030-01,0
NCGC00255625-01,0
NCGC00259295-01,0
NCGC00254681-01,0
NCGC00257374-01,1
NCGC00255324-01,0
NCGC00256751-01,0
NCGC00259509-01,0
NCGC00257079-01,0
NCGC00254260-01,0
NCGC00259457-01,0
NCGC00258526-01,1
NCGC00094532-06,0
NCGC00183832-01,0
NCGC00255823-01,0
NCGC00091643-07,0
NCGC00094738-01,1
NCGC00259898-01,0
NCGC00257836-01,0
NCGC00257936-01,0
NCGC00254856-01,0
NCGC00258034-01,0
NCGC00258615-01,0
NCGC00179341-02,0
NCGC00258662-01,0
NCGC00091009-05,1
NCGC00257426-01,0
NCGC00259593-01,0
NCGC00163771-03,0
NCGC00255470-01,0
NCGC00259226-01,0
NCGC00254123-01,0
NCGC00256651-01,0
NCGC00015998-04,0
NCGC00259139-01,0
NCGC00254794-01,0
NCGC00159446-02,0
NCGC00160422-01,0
NCGC00016723-01,0
NCGC00256854-01,0
NCGC00258404-01,0
NCGC00093898-02,1
NCGC00255552-01,0
NCGC00259148-01,0
NCGC00160569-01,0
NCGC00168252-01,0
NCGC00257144-01,0
NCGC00254972-01,0
NCGC00254353-01,0
NCGC00260477-01,0
NCGC00254399-01,0
NCGC00095403-01,0
NCGC00256741-01,0
NCGC00256528-01,1
NCGC00018200-07,1
NCGC00016675-01,0
NCGC00258037-01,0
NCGC00094179-02,0
NCGC00257786-01,0
NCGC00256252-01,0
NCGC00016956-01,0
NCGC00254212-01,0
NCGC00256578-01,0
NCGC00260335-01,0
NCGC00253995-01,0
NCGC00247727-01,0
NCGC00024733-02,0
NCGC00255421-01,0
NCGC00257442-01,0
NCGC00160588-02,0
NCGC00256949-01,0
NCGC00254246-01,0
NCGC00259550-01,0
NCGC00015693-02,0
NCGC00257228-01,0
NCGC00254037-01,0
NCGC00254258-01,0
NCGC00166415-01,0
NCGC00260236-01,1
NCGC00256634-01,0
NCGC00257547-01,1
NCGC00164550-01,0
NCGC00254191-01,0
NCGC00254247-01,0
NCGC00255763-01,0
NCGC00255248-01,0
NCGC00254160-01,0
NCGC00016521-01,0
NCGC00260038-01,0
NCGC00016065-07,0
NCGC00256131-01,0
NCGC00255535-01,0
NCGC00255433-01,0
NCGC00080392-01,0
NCGC00259895-01,1
NCGC00258590-01,0
NCGC00256146-01,0
NCGC00016384-03,0
NCGC00258211-01,0
NCGC00257614-01,0
NCGC00257029-01,0
NCGC00025060-04,0
NCGC00253983-01,0
NCGC00257499-01,0
NCGC00259144-01,1
NCGC00016193-02,0
NCGC00161927-01,0
NCGC00016962-01,0
NCGC00257775-01,0
NCGC00254019-01,0
NCGC00258449-01,0
NCGC00256034-01,0
NCGC00159400-05,0
NCGC00258873-01,0
NCGC00258318-01,0
NCGC00256265-01,0
NCGC00256870-01,0
NCGC00258493-01,0
NCGC00254458-01,0
NCGC00257330-01,0
NCGC00256772-01,0
NCGC00259812-01,1
NCGC00255645-01,0
NCGC00254666-01,0
NCGC00091182-01,0
NCGC00258602-01,0
NCGC00016410-06,1
NCGC00253984-01,0
NCGC00257496-01,0
NCGC00254145-01,0
NCGC00254392-01,0
NCGC00256881-01,0
NCGC00260385-01,0
NCGC00159514-02,0
NCGC00258693-01,0
NCGC00024853-05,0
NCGC00254333-01,0
NCGC00181015-01,0
NCGC00254317-01,0
NCGC00167838-01,0
NCGC00016386-01,0
NCGC00168778-01,0
NCGC00255951-01,0
NCGC00257900-01,0
NCGC00015982-05,0
NCGC00247670-01,0
NCGC00257163-01,1
NCGC00257932-01,1
NCGC00016504-01,0
NCGC00260356-01,0
NCGC00016715-01,0
NCGC00259907-01,0
NCGC00254808-01,1
NCGC00257380-01,0
NCGC00091414-02,0
NCGC00182065-02,0
NCGC00258487-01,0
NCGC00257264-01,0
NCGC00257352-01,0
NCGC00258267-01,0
NCGC00257671-01,0
NCGC00256064-01,0
NCGC00260524-01,0
NCGC00259402-01,0
NCGC00183003-01,0
NCGC00255729-01,0
NCGC00183281-01,0
NCGC00258302-01,0
NCGC00095993-01,0
NCGC00258648-01,0
NCGC00259315-01,0
NCGC00164629-01,0
NCGC00259803-01,0
NCGC00257705-01,0
NCGC00256923-01,0
NCGC00094306-02,0
NCGC00091146-02,1
NCGC00258118-01,0
NCGC00255074-01,0
NCGC00257086-01,0
NCGC00167540-01,0
NCGC00259154-01,0
NCGC00256538-01,0
NCGC00258008-01,0
NCGC00166283-01,1
NCGC00160599-01,0
NCGC00258868-01,0
NCGC00255597-01,0
NCGC00260403-01,0
NCGC00091575-01,0
NCGC00015043-07,0
NCGC00259470-01,0
NCGC00254818-01,0
NCGC00015467-11,0
NCGC00016233-01,1
NCGC00255948-01,0
NCGC00167537-01,1
NCGC00255517-01,0
NCGC00090762-01,0
NCGC00255595-01,0
NCGC00160527-01,0
NCGC00159454-02,0
NCGC00258351-01,0
NCGC00256955-01,0
NCGC00259664-01,0
NCGC00260307-01,0
NCGC00015766-08,0
NCGC00257046-01,0
NCGC00247677-01,0
NCGC00016358-01,0
NCGC00259788-01,1
NCGC00255334-01,0
NCGC00257205-01,0
NCGC00015970-02,0
NCGC00188863-01,0
NCGC00255677-01,1
NCGC00247711-01,0
NCGC00258022-01,0
NCGC00256179-01,0
NCGC00092334-01,0
NCGC00017014-01,0
NCGC00253998-01,0
NCGC00257753-01,0
NCGC00255291-01,1
NCGC00257668-01,0
NCGC00257584-01,0
NCGC00254496-01,0
NCGC00260380-01,0
NCGC00259393-01,0
NCGC00258490-01,0
NCGC00258098-01,0
NCGC00254411-01,0
NCGC00254151-01,1
NCGC00247709-01,0
NCGC00254768-01,0
NCGC00183000-01,0
NCGC00258705-01,1
NCGC00095108-01,0
NCGC00159395-03,0
NCGC00259578-01,0
NCGC00255753-01,0
NCGC00255580-01,0
NCGC00016243-01,0
NCGC00255805-01,0
NCGC00013687-01,1
NCGC00259289-01,0
NCGC00091031-01,0
NCGC00016340-01,0
NCGC00259389-01,0
NCGC00255954-01,0
NCGC00024810-02,0
NCGC00022848-06,1
NCGC00258835-01,0
NCGC00257504-01,0
NCGC00159396-02,0
NCGC00255853-01,0
NCGC00160376-01,0
NCGC00260461-01,0
NCGC00256101-01,1
NCGC00254034-01,0
NCGC00257654-01,1
NCGC00255846-01,0
NCGC00159316-02,0
NCGC00095276-01,1
NCGC00259070-01,0
NCGC00257888-01,0
NCGC00016961-01,0
NCGC00254521-01,1
NCGC00256607-01,0
NCGC00257917-01,0
NCGC00257539-01,0
NCGC00094561-01,0
NCGC00013489-01,0
NCGC00255328-01,0
NCGC00256774-01,0
NCGC00016278-07,0
NCGC00254608-01,0
NCGC00015996-02,0
NCGC00168748-01,0
NCGC00254319-01,0
NCGC00259248-01,0
NCGC00254918-01,0
NCGC00257289-01,0
NCGC00015380-09,0
NCGC00257648-01,0
NCGC00255205-01,0
NCGC00016569-01,0
NCGC00257014-01,0
NCGC00258084-01,1
NCGC00258886-01,0
NCGC00254049-01,1
NCGC00016590-01,0
NCGC00255857-01,0
NCGC00258441-01,0
NCGC00255818-01,0
NCGC00258530-01,0
NCGC00253980-01,0
NCGC00015580-08,0
NCGC00254406-01,0
NCGC00260305-01,0
NCGC00159524-01,0
NCGC00255096-01,0
NCGC00256579-01,0
NCGC00257261-01,0
NCGC00258012-01,0
NCGC00164548-01,0
NCGC00025132-02,0
NCGC00260417-01,0
NCGC00183030-01,0
NCGC00254670-01,0
NCGC00183858-01,0
NCGC00260306-01,1
NCGC00255708-01,0
NCGC00259743-01,0
NCGC00016804-01,0
NCGC00164560-01,1
NCGC00167481-01,1
NCGC00254232-01,0
NCGC00017291-05,0
NCGC00013426-01,0
NCGC00258105-01,1
NCGC00181102-01,0
NCGC00254861-01,0
NCGC00165714-02,0
NCGC00255392-01,0
NCGC00257167-01,0
NCGC00016260-05,0
NCGC00259056-01,0
NCGC00181304-01,0
NCGC00258266-01,0
NCGC00254646-01,0
NCGC00256254-01,0
NCGC00167564-01,0
NCGC00257761-01,1
NCGC00259661-01,0
NCGC00256976-01,0
NCGC00253954-01,0
NCGC00257940-01,0
NCGC00258949-01,0
NCGC00256972-01,0
NCGC00256006-01,0
NCGC00254846-01,1
NCGC00259841-01,0
NCGC00256123-01,0
NCGC00165718-01,0
NCGC00257633-01,0
NCGC00256677-01,0
NCGC00259502-01,1
NCGC00254457-01,0
NCGC00166256-01,0
NCGC00254752-01,0
NCGC00015882-09,1
NCGC00095056-03,0
NCGC00254721-01,0
NCGC00024246-05,1
NCGC00258452-01,0
NCGC00260314-01,0
NCGC00255397-01,1
NCGC00257988-01,0
NCGC00090851-04,0
NCGC00260540-01,0
NCGC00016379-01,0
NCGC00255787-01,0
NCGC00185768-01,0
NCGC00257331-01,0
NCGC00258030-01,0
NCGC00258326-01,0
NCGC00258978-01,0
NCGC00260163-01,0
NCGC00255063-01,0
NCGC00255971-01,0
NCGC00160481-01,1
NCGC00164234-01,1
NCGC00254318-01,0
NCGC00182549-01,0
NCGC00258714-01,1
NCGC00257227-01,0
NCGC00255124-01,0
NCGC00255547-01,0
NCGC00257409-01,0
NCGC00257102-01,0
NCGC00259274-01,0
NCGC00255515-01,0
NCGC00164388-01,0
NCGC00015061-02,0
NCGC00260084-01,0
NCGC00182038-01,0
NCGC00183849-01,0
NCGC00016047-03,0
NCGC00257926-01,0
NCGC00094596-03,0
NCGC00260545-01,1
NCGC00254271-01,0
NCGC00160682-01,1
NCGC00257571-01,0
NCGC00259266-01,0
NCGC00255953-01,0
NCGC00258181-01,0
NCGC00255139-01,0
NCGC00255556-01,0
NCGC00181100-01,0
NCGC00257364-01,0
NCGC00159473-05,0
NCGC00256828-01,0
NCGC00254643-01,0
NCGC00259065-01,0
NCGC00258882-01,0
NCGC00259752-01,1
NCGC00095782-01,0
NCGC00160591-01,0
NCGC00159463-03,0
NCGC00259503-01,0
NCGC00254101-01,0
NCGC00256946-01,0
NCGC00016282-01,0
NCGC00254627-01,0
NCGC00258656-01,0
NCGC00259602-01,0
NCGC00016781-04,0
NCGC00257184-01,0
NCGC00257579-01,0
NCGC00258081-01,0
NCGC00183364-01,0
NCGC00159331-02,0
NCGC00094688-01,1
NCGC00016226-01,0
NCGC00159418-02,0
NCGC00258425-01,0
NCGC00257704-01,0
NCGC00256951-01,0
NCGC00257853-01,1
NCGC00257896-01,0
NCGC00254980-01,0
NCGC00254100-01,0
NCGC00167563-01,0
NCGC00090771-01,0
NCGC00016455-01,0
NCGC00015444-04,1
NCGC00181352-01,0
NCGC00253941-01,0
NCGC00254070-01,1
NCGC00259659-01,0
NCGC00254789-01,0
NCGC00258506-01,0
NCGC00183123-01,1
NCGC00255737-01,0
NCGC00255202-01,0
NCGC00256842-01,0
NCGC00256562-01,0
NCGC00015199-08,0
NCGC00258742-01,0
NCGC00255985-01,0
NCGC00258014-01,0
NCGC00167737-01,0
NCGC00257191-01,1
NCGC00259967-01,0
NCGC00258587-01,0
NCGC00016533-05,0
NCGC00025295-01,0
NCGC00256766-01,0
NCGC00258701-01,0
NCGC00254864-01,0
NCGC00255530-01,0
NCGC00183137-01,0
NCGC00258885-01,0
NCGC00166114-02,0
NCGC00259486-01,0
NCGC00182058-03,0
NCGC00259211-01,0
NCGC00256376-01,0
NCGC00257117-01,0
NCGC00016837-01,0
NCGC00016306-01,0
NCGC00258687-01,0
NCGC00093797-03,0
NCGC00260354-01,0
NCGC00017256-04,0
NCGC00257604-01,0
NCGC00163239-01,0
NCGC00257521-01,0
NCGC00257616-01,0
NCGC00254485-01,0
NCGC00259601-01,0
NCGC00256277-01,0
NCGC00256824-01,0
NCGC00257237-01,0
NCGC00259863-01,0
NCGC00247734-01,0
NCGC00256778-01,0
NCGC00256445-01,0
NCGC00255851-01,0
NCGC00255757-01,0
NCGC00018938-03,0
NCGC00181788-01,0
NCGC00163597-03,0
NCGC00260267-01,0
NCGC00257964-01,0
NCGC00256419-01,1
NCGC00256884-01,0
NCGC00016792-01,0
NCGC00167490-01,1
NCGC00016397-01,0
NCGC00258876-01,0
NCGC00256956-01,0
NCGC00257537-01,0
NCGC00258538-01,0
NCGC00255323-01,0
NCGC00016532-02,1
NCGC00016957-01,0
NCGC00166105-01,0
NCGC00255114-01,0
NCGC00256603-01,0
NCGC00256795-01,0
NCGC00257231-01,0
NCGC00260241-01,1
NCGC00159333-02,0
NCGC00181035-01,0
NCGC00016279-01,0
NCGC00255865-01,0
NCGC00254316-01,0
NCGC00258672-01,0
NCGC00181051-01,0
NCGC00260512-01,0
NCGC00259387-01,0
NCGC00253959-01,0
NCGC00015741-06,0
NCGC00013841-01,0
NCGC00259054-01,0
NCGC00257802-01,0
NCGC00259837-01,1
NCGC00090704-03,0
NCGC00255545-01,0
NCGC00257317-01,1
NCGC00181161-02,0
NCGC00260321-01,0
NCGC00255321-01,1
NCGC00255656-01,0
NCGC00164552-01,0
NCGC00016398-01,0
NCGC00259192-01,0
NCGC00016616-01,0
NCGC00258357-01,0
NCGC00256109-01,0
NCGC00254916-01,0
NCGC00257027-01,0
NCGC00015277-02,0
NCGC00257725-01,1
NCGC00255749-01,0
NCGC00255792-01,0
NCGC00260428-01,0
NCGC00247675-01,0
NCGC00260473-01,0
NCGC00258254-01,0
NCGC00254792-01,0
NCGC00258998-01,0
NCGC00256625-01,0
NCGC00165808-01,0
NCGC00256440-01,1
NCGC00254278-01,0
NCGC00185744-01,0
NCGC00090827-02,0
NCGC00160418-01,0
NCGC00164512-01,0
NCGC00094384-01,0
NCGC00016849-01,0
NCGC00095002-01,0
NCGC00016914-01,0
NCGC00255454-01,1
NCGC00095170-01,0
NCGC00257021-01,0
NCGC00256780-01,0
NCGC00254033-01,0
NCGC00017146-01,0
NCGC00249416-01,0
NCGC00257286-01,1
NCGC00259174-01,0
NCGC00017141-01,0
NCGC00258019-01,0
NCGC00255914-01,0
NCGC00258524-01,0
NCGC00257722-01,0
NCGC00017071-01,0
NCGC00259466-01,0
NCGC00258502-01,0
NCGC00166169-01,0
NCGC00258067-01,1
NCGC00258682-01,0
NCGC00094159-01,0
NCGC00094949-01,1
NCGC00259120-01,0
NCGC00024027-05,0
NCGC00015209-05,0
NCGC00255327-01,1
NCGC00255049-01,1
NCGC00258439-01,0
NCGC00167465-01,0
NCGC00259577-01,0
NCGC00255391-01,0
NCGC00245236-02,1
NCGC00255505-01,0
NCGC00094199-02,0
NCGC00257978-01,0
NCGC00256151-01,0
NCGC00257472-01,0
NCGC00258311-01,1
NCGC00182705-01,0
NCGC00255636-01,0
NCGC00181095-01,0
NCGC00160461-01,0
NCGC00160579-01,1
NCGC00259482-01,0
NCGC00260075-01,0
NCGC00258316-01,0
NCGC00254135-01,0
NCGC00091923-02,1
NCGC00255466-01,0
NCGC00181123-01,0
NCGC00094799-01,1
NCGC00256086-01,0
NCGC00168776-01,0
NCGC00159533-01,0
NCGC00254680-01,0
NCGC00256527-01,0
NCGC00257517-01,0
NCGC00255352-01,1
NCGC00253996-01,0
NCGC00167425-01,0
NCGC00255612-01,0
NCGC00255473-01,0
NCGC00260523-01,0
NCGC00018107-04,0
NCGC00167532-01,0
NCGC00258073-01,0
NCGC00255275-01,0
NCGC00257447-01,0
NCGC00259532-01,0
NCGC00260275-01,1
NCGC00259045-01,0
NCGC00255125-01,0
NCGC00160624-01,0
NCGC00258811-01,0
NCGC00160650-01,0
NCGC00256685-01,0
NCGC00257613-01,0
NCGC00257279-01,1
NCGC00255688-01,0
NCGC00258557-01,0
NCGC00254437-01,0
NCGC00094525-01,0
NCGC00255743-01,0
NCGC00256863-01,0
NCGC00254470-01,0
NCGC00259696-01,0
NCGC00238452-01,0
NCGC00254394-01,0
NCGC00015827-06,0
NCGC00095942-01,0
NCGC00256777-01,0
NCGC00259292-01,1
NCGC00258891-01,0
NCGC00188441-01,0
NCGC00014017-01,0
NCGC00260138-01,0
NCGC00259604-01,1
NCGC00255722-01,0
NCGC00255959-01,0
NCGC00016807-01,0
NCGC00160622-04,0
NCGC00257084-01,0
NCGC00259810-01,1
